pic_id,sample_size,test_param,param_value,p_value,obs_plot_location,pic_name,experiment,difficulty,data_name
110,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.25,line-0.77731-cluster-0.91689,"18, 13",Images/Lineups/svgs/d19b0c64b1d6be5379391afe15045163.svg,turk16,129,set-11-k-3-sdline-0.35-sdgroup-0.25
111,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.25,line-0.78129-cluster-0.91635,"16, 1",Images/Lineups/svgs/bab10c93c36ff910a8a93da521aecb86.svg,turk16,120,set-12-k-3-sdline-0.35-sdgroup-0.25
112,3,turk16-color,k-3-sdline-0.35-sdgroup-0.25,line-0.78129-cluster-0.91635,"16, 1",Images/Lineups/svgs/e103010e223b765da7841ec07a9567e3.svg,turk16,121,set-12-k-3-sdline-0.35-sdgroup-0.25
113,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.25,line-0.78129-cluster-0.91635,"16, 1",Images/Lineups/svgs/7570cee5c0519afcf17d6a893bef6a4e.svg,turk16,122,set-12-k-3-sdline-0.35-sdgroup-0.25
114,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.25,line-0.78129-cluster-0.91635,"16, 1",Images/Lineups/svgs/314dccb48f10c68c5fa1ed1ea9269849.svg,turk16,123,set-12-k-3-sdline-0.35-sdgroup-0.25
115,3,turk16-colorEllipse,k-3-sdline-0.35-sdgroup-0.25,line-0.78129-cluster-0.91635,"16, 1",Images/Lineups/svgs/5331dca2dcc3e53c027201c7c0a5de7d.svg,turk16,124,set-12-k-3-sdline-0.35-sdgroup-0.25
116,3,turk16-colorShapeEllipse,k-3-sdline-0.35-sdgroup-0.25,line-0.78129-cluster-0.91635,"16, 1",Images/Lineups/svgs/28da552f8280dec814bd2fc2a390c34b.svg,turk16,125,set-12-k-3-sdline-0.35-sdgroup-0.25
117,3,turk16-trend,k-3-sdline-0.35-sdgroup-0.25,line-0.78129-cluster-0.91635,"16, 1",Images/Lineups/svgs/7c87598202230d94443a5ae511fe749c.svg,turk16,126,set-12-k-3-sdline-0.35-sdgroup-0.25
118,3,turk16-trendError,k-3-sdline-0.35-sdgroup-0.25,line-0.78129-cluster-0.91635,"16, 1",Images/Lineups/svgs/0636bb5b6e605eba0b61211186e18aac.svg,turk16,127,set-12-k-3-sdline-0.35-sdgroup-0.25
119,3,turk16-colorTrend,k-3-sdline-0.35-sdgroup-0.25,line-0.78129-cluster-0.91635,"16, 1",Images/Lineups/svgs/9d370a7ef0514b37ef81ef358c955f7b.svg,turk16,128,set-12-k-3-sdline-0.35-sdgroup-0.25
120,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.25,line-0.78129-cluster-0.91635,"16, 1",Images/Lineups/svgs/f25271b6f4af631380053f5119e4e9db.svg,turk16,129,set-12-k-3-sdline-0.35-sdgroup-0.25
121,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16",Images/Lineups/svgs/166f38e0b434a4f8b058e07b31d2e920.svg,turk16,150,set-13-k-3-sdline-0.35-sdgroup-0.30
122,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16",Images/Lineups/svgs/2850d7b13e83514b3673aeb6ff9c63fd.svg,turk16,151,set-13-k-3-sdline-0.35-sdgroup-0.30
123,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16",Images/Lineups/svgs/62513c1cb1bbf90a3210bf6c56f28ec3.svg,turk16,152,set-13-k-3-sdline-0.35-sdgroup-0.30
124,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16",Images/Lineups/svgs/71fb7caa980b267a1ac0c7b4448443a7.svg,turk16,153,set-13-k-3-sdline-0.35-sdgroup-0.30
125,3,turk16-colorEllipse,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16",Images/Lineups/svgs/8f6c72891e5763a4fe83eb1eaa7dacc4.svg,turk16,154,set-13-k-3-sdline-0.35-sdgroup-0.30
126,3,turk16-colorShapeEllipse,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16",Images/Lineups/svgs/87647fa22b21134a8bd50274beec6bf9.svg,turk16,155,set-13-k-3-sdline-0.35-sdgroup-0.30
127,3,turk16-trend,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16",Images/Lineups/svgs/649351873015c87d5dd407b0b557dd6e.svg,turk16,156,set-13-k-3-sdline-0.35-sdgroup-0.30
128,3,turk16-trendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16",Images/Lineups/svgs/660a68a13360683cb90940bd3fa9c510.svg,turk16,157,set-13-k-3-sdline-0.35-sdgroup-0.30
129,3,turk16-colorTrend,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16",Images/Lineups/svgs/9542d1e1a9829b2987709e2f26518bcf.svg,turk16,158,set-13-k-3-sdline-0.35-sdgroup-0.30
130,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.72855-cluster-0.86744,"15, 16",Images/Lineups/svgs/ccd27d2c882d687bb0a3cdad1323ce69.svg,turk16,159,set-13-k-3-sdline-0.35-sdgroup-0.30
131,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19",Images/Lineups/svgs/88ed8b4d3b10c6bdfe3aab690dfa9215.svg,turk16,150,set-14-k-3-sdline-0.35-sdgroup-0.30
132,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19",Images/Lineups/svgs/866be5680db11c2b72b5c897b5668aa8.svg,turk16,151,set-14-k-3-sdline-0.35-sdgroup-0.30
133,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19",Images/Lineups/svgs/40690899cc8f89bca2af7552033f7ddb.svg,turk16,152,set-14-k-3-sdline-0.35-sdgroup-0.30
134,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19",Images/Lineups/svgs/6aaca5fe2207bcfae70a132baee8b811.svg,turk16,153,set-14-k-3-sdline-0.35-sdgroup-0.30
135,3,turk16-colorEllipse,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19",Images/Lineups/svgs/d7a21270543d50c33f5c174257adf5cf.svg,turk16,154,set-14-k-3-sdline-0.35-sdgroup-0.30
136,3,turk16-colorShapeEllipse,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19",Images/Lineups/svgs/02dcc1029a6d1692393f893037991c37.svg,turk16,155,set-14-k-3-sdline-0.35-sdgroup-0.30
137,3,turk16-trend,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19",Images/Lineups/svgs/51d27b87985771fc382e26f010360b4a.svg,turk16,156,set-14-k-3-sdline-0.35-sdgroup-0.30
138,3,turk16-trendError,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19",Images/Lineups/svgs/7986c210b91d0b40a80c6109c306e444.svg,turk16,157,set-14-k-3-sdline-0.35-sdgroup-0.30
139,3,turk16-colorTrend,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19",Images/Lineups/svgs/c9d8337a366cca46085d6cbf91a828e3.svg,turk16,158,set-14-k-3-sdline-0.35-sdgroup-0.30
140,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.78780-cluster-0.89472,"15, 19",Images/Lineups/svgs/5866566d0dabde818a6a58ea3d8adc26.svg,turk16,159,set-14-k-3-sdline-0.35-sdgroup-0.30
141,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.30,line-0.77535-cluster-0.87485,"17, 8",Images/Lineups/svgs/bb20abe8fb0b7b61102ff9d724afac52.svg,turk16,150,set-15-k-3-sdline-0.35-sdgroup-0.30
142,3,turk16-color,k-3-sdline-0.35-sdgroup-0.30,line-0.77535-cluster-0.87485,"17, 8",Images/Lineups/svgs/f4ddbcbd3a798eaa1f2cd0e72641d380.svg,turk16,151,set-15-k-3-sdline-0.35-sdgroup-0.30
143,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.30,line-0.77535-cluster-0.87485,"17, 8",Images/Lineups/svgs/b012ccb7c2f659c268082b9b5f6ef920.svg,turk16,152,set-15-k-3-sdline-0.35-sdgroup-0.30
144,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.30,line-0.77535-cluster-0.87485,"17, 8",Images/Lineups/svgs/0556491b675a2668d21886a3acb7ba3f.svg,turk16,153,set-15-k-3-sdline-0.35-sdgroup-0.30
145,3,turk16-colorEllipse,k-3-sdline-0.35-sdgroup-0.30,line-0.77535-cluster-0.87485,"17, 8",Images/Lineups/svgs/6d18a0df18117347dfec167d6857ab7e.svg,turk16,154,set-15-k-3-sdline-0.35-sdgroup-0.30
146,3,turk16-colorShapeEllipse,k-3-sdline-0.35-sdgroup-0.30,line-0.77535-cluster-0.87485,"17, 8",Images/Lineups/svgs/5704955046d1d917294961d87e25213b.svg,turk16,155,set-15-k-3-sdline-0.35-sdgroup-0.30
147,3,turk16-trend,k-3-sdline-0.35-sdgroup-0.30,line-0.77535-cluster-0.87485,"17, 8",Images/Lineups/svgs/1c2b7b0bfcf86e53d44225edd30c24c9.svg,turk16,156,set-15-k-3-sdline-0.35-sdgroup-0.30
148,3,turk16-trendError,k-3-sdline-0.35-sdgroup-0.30,line-0.77535-cluster-0.87485,"17, 8",Images/Lineups/svgs/e755717a09eb095cd276264562fbd65d.svg,turk16,157,set-15-k-3-sdline-0.35-sdgroup-0.30
149,3,turk16-colorTrend,k-3-sdline-0.35-sdgroup-0.30,line-0.77535-cluster-0.87485,"17, 8",Images/Lineups/svgs/222fd725335c4170c5488256b54c60f4.svg,turk16,158,set-15-k-3-sdline-0.35-sdgroup-0.30
150,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.30,line-0.77535-cluster-0.87485,"17, 8",Images/Lineups/svgs/a2be48fe7acfec262d86b7a224dca675.svg,turk16,159,set-15-k-3-sdline-0.35-sdgroup-0.30
151,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.35,line-0.75093-cluster-0.86592,"12, 4",Images/Lineups/svgs/c1e9a1d888e9ea51b05ed916ddcb6586.svg,turk16,180,set-16-k-3-sdline-0.35-sdgroup-0.35
152,3,turk16-color,k-3-sdline-0.35-sdgroup-0.35,line-0.75093-cluster-0.86592,"12, 4",Images/Lineups/svgs/8364b355fa0c44a12e9ac825b6f9a50b.svg,turk16,181,set-16-k-3-sdline-0.35-sdgroup-0.35
153,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.35,line-0.75093-cluster-0.86592,"12, 4",Images/Lineups/svgs/3f730725cd326677c6b00a3865c6bcbc.svg,turk16,182,set-16-k-3-sdline-0.35-sdgroup-0.35
154,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.35,line-0.75093-cluster-0.86592,"12, 4",Images/Lineups/svgs/acc964103974c08070db3d70a6054697.svg,turk16,183,set-16-k-3-sdline-0.35-sdgroup-0.35
155,3,turk16-colorEllipse,k-3-sdline-0.35-sdgroup-0.35,line-0.75093-cluster-0.86592,"12, 4",Images/Lineups/svgs/17c98acb25e63c181afaceae590c0e36.svg,turk16,184,set-16-k-3-sdline-0.35-sdgroup-0.35
156,3,turk16-colorShapeEllipse,k-3-sdline-0.35-sdgroup-0.35,line-0.75093-cluster-0.86592,"12, 4",Images/Lineups/svgs/a1539374d3426396f1616bff1ce7f37d.svg,turk16,185,set-16-k-3-sdline-0.35-sdgroup-0.35
157,3,turk16-trend,k-3-sdline-0.35-sdgroup-0.35,line-0.75093-cluster-0.86592,"12, 4",Images/Lineups/svgs/bc9377101d28d434e3cc7b22aec2fb74.svg,turk16,186,set-16-k-3-sdline-0.35-sdgroup-0.35
158,3,turk16-trendError,k-3-sdline-0.35-sdgroup-0.35,line-0.75093-cluster-0.86592,"12, 4",Images/Lineups/svgs/a73ee249e6ed05dfc95875e75763b08f.svg,turk16,187,set-16-k-3-sdline-0.35-sdgroup-0.35
159,3,turk16-colorTrend,k-3-sdline-0.35-sdgroup-0.35,line-0.75093-cluster-0.86592,"12, 4",Images/Lineups/svgs/1f1a5d14c8241c8e250366dc3a480d9a.svg,turk16,188,set-16-k-3-sdline-0.35-sdgroup-0.35
160,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.35,line-0.75093-cluster-0.86592,"12, 4",Images/Lineups/svgs/e9d7c37e2ac882d9e489dbb81ac4b33c.svg,turk16,189,set-16-k-3-sdline-0.35-sdgroup-0.35
161,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.35,line-0.79563-cluster-0.86487,"14, 13",Images/Lineups/svgs/374140efc31bb5d1669d0a8f27a62bc2.svg,turk16,180,set-17-k-3-sdline-0.35-sdgroup-0.35
162,3,turk16-color,k-3-sdline-0.35-sdgroup-0.35,line-0.79563-cluster-0.86487,"14, 13",Images/Lineups/svgs/6a15277ca4a93885f4ab02d1e775d21b.svg,turk16,181,set-17-k-3-sdline-0.35-sdgroup-0.35
163,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.35,line-0.79563-cluster-0.86487,"14, 13",Images/Lineups/svgs/622a2716fb35770e3a5cfbaabf7b48c4.svg,turk16,182,set-17-k-3-sdline-0.35-sdgroup-0.35
164,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.35,line-0.79563-cluster-0.86487,"14, 13",Images/Lineups/svgs/b500e803a450a916282e23c1ff202e86.svg,turk16,183,set-17-k-3-sdline-0.35-sdgroup-0.35
165,3,turk16-colorEllipse,k-3-sdline-0.35-sdgroup-0.35,line-0.79563-cluster-0.86487,"14, 13",Images/Lineups/svgs/2c48aabfbebbc36a68cf095d4340ac14.svg,turk16,184,set-17-k-3-sdline-0.35-sdgroup-0.35
166,3,turk16-colorShapeEllipse,k-3-sdline-0.35-sdgroup-0.35,line-0.79563-cluster-0.86487,"14, 13",Images/Lineups/svgs/42764d3ceeddffef48fef23bb4581f8b.svg,turk16,185,set-17-k-3-sdline-0.35-sdgroup-0.35
167,3,turk16-trend,k-3-sdline-0.35-sdgroup-0.35,line-0.79563-cluster-0.86487,"14, 13",Images/Lineups/svgs/89d5329b6d34b8c068a27dc434ce4629.svg,turk16,186,set-17-k-3-sdline-0.35-sdgroup-0.35
168,3,turk16-trendError,k-3-sdline-0.35-sdgroup-0.35,line-0.79563-cluster-0.86487,"14, 13",Images/Lineups/svgs/8f938af5d067947097c3a7904e918b74.svg,turk16,187,set-17-k-3-sdline-0.35-sdgroup-0.35
169,3,turk16-colorTrend,k-3-sdline-0.35-sdgroup-0.35,line-0.79563-cluster-0.86487,"14, 13",Images/Lineups/svgs/5157529e7dac0714bd82cbe624b0516d.svg,turk16,188,set-17-k-3-sdline-0.35-sdgroup-0.35
170,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.35,line-0.79563-cluster-0.86487,"14, 13",Images/Lineups/svgs/1d1d007daac371df065ce04d165e8190.svg,turk16,189,set-17-k-3-sdline-0.35-sdgroup-0.35
171,3,turk16-plain,k-3-sdline-0.35-sdgroup-0.35,line-0.77955-cluster-0.85575,"20, 5",Images/Lineups/svgs/2d26d50ac2e2aa3a3bdb8992879c57f6.svg,turk16,180,set-18-k-3-sdline-0.35-sdgroup-0.35
172,3,turk16-color,k-3-sdline-0.35-sdgroup-0.35,line-0.77955-cluster-0.85575,"20, 5",Images/Lineups/svgs/8212a3de723ce92679923d1604904248.svg,turk16,181,set-18-k-3-sdline-0.35-sdgroup-0.35
173,3,turk16-shape,k-3-sdline-0.35-sdgroup-0.35,line-0.77955-cluster-0.85575,"20, 5",Images/Lineups/svgs/1a02213aaa7c326d4e8484923a1630ce.svg,turk16,182,set-18-k-3-sdline-0.35-sdgroup-0.35
174,3,turk16-colorShape,k-3-sdline-0.35-sdgroup-0.35,line-0.77955-cluster-0.85575,"20, 5",Images/Lineups/svgs/98bf134113086c4b333361476ee5a5e9.svg,turk16,183,set-18-k-3-sdline-0.35-sdgroup-0.35
175,3,turk16-colorEllipse,k-3-sdline-0.35-sdgroup-0.35,line-0.77955-cluster-0.85575,"20, 5",Images/Lineups/svgs/c1ac5b9f4a7777327e321f56f3ed8f5b.svg,turk16,184,set-18-k-3-sdline-0.35-sdgroup-0.35
176,3,turk16-colorShapeEllipse,k-3-sdline-0.35-sdgroup-0.35,line-0.77955-cluster-0.85575,"20, 5",Images/Lineups/svgs/8c9fa3cde834bd79fe54ebf16d6ca516.svg,turk16,185,set-18-k-3-sdline-0.35-sdgroup-0.35
177,3,turk16-trend,k-3-sdline-0.35-sdgroup-0.35,line-0.77955-cluster-0.85575,"20, 5",Images/Lineups/svgs/44ce387654e9f9e027e7dc9727047280.svg,turk16,186,set-18-k-3-sdline-0.35-sdgroup-0.35
178,3,turk16-trendError,k-3-sdline-0.35-sdgroup-0.35,line-0.77955-cluster-0.85575,"20, 5",Images/Lineups/svgs/d1e736b4f914af118da4a3fa180dea9e.svg,turk16,187,set-18-k-3-sdline-0.35-sdgroup-0.35
179,3,turk16-colorTrend,k-3-sdline-0.35-sdgroup-0.35,line-0.77955-cluster-0.85575,"20, 5",Images/Lineups/svgs/e85a216f4f47615b5498763bc0bb71cc.svg,turk16,188,set-18-k-3-sdline-0.35-sdgroup-0.35
180,3,turk16-colorEllipseTrendError,k-3-sdline-0.35-sdgroup-0.35,line-0.77955-cluster-0.85575,"20, 5",Images/Lineups/svgs/f30ba57353c2c112e227f09500dc75b2.svg,turk16,189,set-18-k-3-sdline-0.35-sdgroup-0.35
181,3,turk16-plain,k-3-sdline-0.45-sdgroup-0.25,line-0.66239-cluster-0.90875,"2, 1",Images/Lineups/svgs/1d3dc9ded05d1060aebc6d79c045f67c.svg,turk16,130,set-19-k-3-sdline-0.45-sdgroup-0.25
182,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.66239-cluster-0.90875,"2, 1",Images/Lineups/svgs/cc6243042028bbb1632692fe847053fc.svg,turk16,131,set-19-k-3-sdline-0.45-sdgroup-0.25
183,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.66239-cluster-0.90875,"2, 1",Images/Lineups/svgs/97e3df0abe0a4368c8e97f6f73850a3b.svg,turk16,132,set-19-k-3-sdline-0.45-sdgroup-0.25
184,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.66239-cluster-0.90875,"2, 1",Images/Lineups/svgs/1a3884876d6782955972cfac8c41bd63.svg,turk16,133,set-19-k-3-sdline-0.45-sdgroup-0.25
185,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.66239-cluster-0.90875,"2, 1",Images/Lineups/svgs/98ca843243c3a12526eb170e04cd54e4.svg,turk16,134,set-19-k-3-sdline-0.45-sdgroup-0.25
186,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.66239-cluster-0.90875,"2, 1",Images/Lineups/svgs/6083d749aacd7403e93471955adea6e7.svg,turk16,135,set-19-k-3-sdline-0.45-sdgroup-0.25
187,3,turk16-trend,k-3-sdline-0.45-sdgroup-0.25,line-0.66239-cluster-0.90875,"2, 1",Images/Lineups/svgs/da9bbbb9266c8406fde37744abd666ad.svg,turk16,136,set-19-k-3-sdline-0.45-sdgroup-0.25
188,3,turk16-trendError,k-3-sdline-0.45-sdgroup-0.25,line-0.66239-cluster-0.90875,"2, 1",Images/Lineups/svgs/d107cd35708045269de76ff315c615ad.svg,turk16,137,set-19-k-3-sdline-0.45-sdgroup-0.25
189,3,turk16-colorTrend,k-3-sdline-0.45-sdgroup-0.25,line-0.66239-cluster-0.90875,"2, 1",Images/Lineups/svgs/dbf2d09ccfb473508a6bafb17276cea4.svg,turk16,138,set-19-k-3-sdline-0.45-sdgroup-0.25
190,3,turk16-colorEllipseTrendError,k-3-sdline-0.45-sdgroup-0.25,line-0.66239-cluster-0.90875,"2, 1",Images/Lineups/svgs/afcf35353b449921180c0e81c6281305.svg,turk16,139,set-19-k-3-sdline-0.45-sdgroup-0.25
191,3,turk16-plain,k-3-sdline-0.45-sdgroup-0.25,line-0.64057-cluster-0.90492,"1, 13",Images/Lineups/svgs/5c17f428e2d1ea5ed8918cd600f21e3f.svg,turk16,130,set-20-k-3-sdline-0.45-sdgroup-0.25
192,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.64057-cluster-0.90492,"1, 13",Images/Lineups/svgs/eab3ce870e7bbc68753479ac072952be.svg,turk16,131,set-20-k-3-sdline-0.45-sdgroup-0.25
193,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.64057-cluster-0.90492,"1, 13",Images/Lineups/svgs/9dd3505365440b70ebd3214b377edaef.svg,turk16,132,set-20-k-3-sdline-0.45-sdgroup-0.25
194,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.64057-cluster-0.90492,"1, 13",Images/Lineups/svgs/737dbe1eaec0ee6aa61225e8b3c8d247.svg,turk16,133,set-20-k-3-sdline-0.45-sdgroup-0.25
195,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.64057-cluster-0.90492,"1, 13",Images/Lineups/svgs/57fc7504bec6e1b6d521d716a1e9e6b4.svg,turk16,134,set-20-k-3-sdline-0.45-sdgroup-0.25
196,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.64057-cluster-0.90492,"1, 13",Images/Lineups/svgs/92ec816803ea4f37c81e00b97dbf771d.svg,turk16,135,set-20-k-3-sdline-0.45-sdgroup-0.25
197,3,turk16-trend,k-3-sdline-0.45-sdgroup-0.25,line-0.64057-cluster-0.90492,"1, 13",Images/Lineups/svgs/05a67e2d7482b30a73b2c7427c52e1cc.svg,turk16,136,set-20-k-3-sdline-0.45-sdgroup-0.25
198,3,turk16-trendError,k-3-sdline-0.45-sdgroup-0.25,line-0.64057-cluster-0.90492,"1, 13",Images/Lineups/svgs/e295f62a5cb2e3c2c8c023a528b1a6af.svg,turk16,137,set-20-k-3-sdline-0.45-sdgroup-0.25
199,3,turk16-colorTrend,k-3-sdline-0.45-sdgroup-0.25,line-0.64057-cluster-0.90492,"1, 13",Images/Lineups/svgs/7af2226b1db4fae595176af673b03a03.svg,turk16,138,set-20-k-3-sdline-0.45-sdgroup-0.25
200,3,turk16-colorEllipseTrendError,k-3-sdline-0.45-sdgroup-0.25,line-0.64057-cluster-0.90492,"1, 13",Images/Lineups/svgs/50ca481a31a95c98510d1c1894019438.svg,turk16,139,set-20-k-3-sdline-0.45-sdgroup-0.25
201,3,turk16-plain,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20",Images/Lineups/svgs/c8a8622f76434ae68e6b14f415d5ebe8.svg,turk16,130,set-21-k-3-sdline-0.45-sdgroup-0.25
202,3,turk16-color,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20",Images/Lineups/svgs/b0492e925450eb5346b59c574d096056.svg,turk16,131,set-21-k-3-sdline-0.45-sdgroup-0.25
203,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20",Images/Lineups/svgs/890f176729708ba49d27f3e76962f8ac.svg,turk16,132,set-21-k-3-sdline-0.45-sdgroup-0.25
204,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20",Images/Lineups/svgs/5df2142231575d430b6d01717ba19839.svg,turk16,133,set-21-k-3-sdline-0.45-sdgroup-0.25
205,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20",Images/Lineups/svgs/f7a846fb984c014b3fa11caf9620c122.svg,turk16,134,set-21-k-3-sdline-0.45-sdgroup-0.25
206,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20",Images/Lineups/svgs/4d7e17683303dc6991ad5f594c6092b3.svg,turk16,135,set-21-k-3-sdline-0.45-sdgroup-0.25
207,3,turk16-trend,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20",Images/Lineups/svgs/681acce0fd80ceb1d0b9070116d7c76c.svg,turk16,136,set-21-k-3-sdline-0.45-sdgroup-0.25
208,3,turk16-trendError,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20",Images/Lineups/svgs/f8d0f88c6543cf2489b7cb167ae798ec.svg,turk16,137,set-21-k-3-sdline-0.45-sdgroup-0.25
209,3,turk16-colorTrend,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20",Images/Lineups/svgs/8d84dfde0833fb9db6e0ff85f4467448.svg,turk16,138,set-21-k-3-sdline-0.45-sdgroup-0.25
210,3,turk16-colorEllipseTrendError,k-3-sdline-0.45-sdgroup-0.25,line-0.67222-cluster-0.92418,"1, 20",Images/Lineups/svgs/4480cea2931d2792936d6a34c0e8a5c6.svg,turk16,139,set-21-k-3-sdline-0.45-sdgroup-0.25
211,3,turk16-plain,k-3-sdline-0.45-sdgroup-0.30,line-0.59653-cluster-0.89774,"11, 17",Images/Lineups/svgs/a99157789fa93706307ddb2a731964b0.svg,turk16,160,set-22-k-3-sdline-0.45-sdgroup-0.30
212,3,turk16-color,k-3-sdline-0.45-sdgroup-0.30,line-0.59653-cluster-0.89774,"11, 17",Images/Lineups/svgs/9bed9799f349d6b3c5f15501a87576d0.svg,turk16,161,set-22-k-3-sdline-0.45-sdgroup-0.30
213,3,turk16-shape,k-3-sdline-0.45-sdgroup-0.30,line-0.59653-cluster-0.89774,"11, 17",Images/Lineups/svgs/1f0e8e64a2587af80c2984148ef56600.svg,turk16,162,set-22-k-3-sdline-0.45-sdgroup-0.30
214,3,turk16-colorShape,k-3-sdline-0.45-sdgroup-0.30,line-0.59653-cluster-0.89774,"11, 17",Images/Lineups/svgs/2f60173b76659bb4315ec0dd1b50b7cf.svg,turk16,163,set-22-k-3-sdline-0.45-sdgroup-0.30
215,3,turk16-colorEllipse,k-3-sdline-0.45-sdgroup-0.30,line-0.59653-cluster-0.89774,"11, 17",Images/Lineups/svgs/1b4491b66980539a3d929485874ac41a.svg,turk16,164,set-22-k-3-sdline-0.45-sdgroup-0.30
216,3,turk16-colorShapeEllipse,k-3-sdline-0.45-sdgroup-0.30,line-0.59653-cluster-0.89774,"11, 17",Images/Lineups/svgs/fc967522c525a9f49b26dee713028f8b.svg,turk16,165,set-22-k-3-sdline-0.45-sdgroup-0.30
217,3,turk16-trend,k-3-sdline-0.45-sdgroup-0.30,line-0.59653-cluster-0.89774,"11, 17",Images/Lineups/svgs/0076ac6d078efb6edaa5f35a159ffb85.svg,turk16,166,set-22-k-3-sdline-0.45-sdgroup-0.30
218,3,turk16-trendError,k-3-sdline-0.45-sdgroup-0.30,line-0.59653-cluster-0.89774,"11, 17",Images/Lineups/svgs/1797a802c35ab7faaf9b51a07f32f7e9.svg,turk16,167,set-22-k-3-sdline-0.45-sdgroup-0.30
219,3,turk16-colorTrend,k-3-sdline-0.45-sdgroup-0.30,line-0.59653-cluster-0.89774,"11, 17",Images/Lineups/svgs/88516fef8f5ae397a81095854c6773ae.svg,turk16,168,set-22-k-3-sdline-0.45-sdgroup-0.30
