"description","ip_address","nick_name","age","gender","academic_study","start_time","end_time","run_time","data_name","pic_name","pic_id","test_param","param_value","rorschach","target_curvature","null_curvature","target_variability","null_variability","sample_size","obs_plot_location","response_no","correct","conf_level","choice_reason","participant_count","plot_count"
"emily-log-1","","03f5397105d524e8af0e33e4f39a95a4","31-35","Female","Graduate Degree",1600377720.10543,1600377743.91053,23.8051068782806,"33d2d102c55eab616f69731f80f59361","plots/svg/21f956564842bf8729fd42c4377c1432.svg","45","linear","target-M-Lv_null-H-Lv_r0","0","M","H","Lv","Lv",50,13,14,0,"Uncertain","Different slope",21,6
"emily-log-1","76.85.152.163","b23cef8f03bfceb9301ba6cd1045e3fa","26-30","Variant/Nonconforming","Some Undergraduate Courses",1600377736.17996,1600377745.10844,8.92847990989685,"f7ca5c042249457f93d15e4335abe9b2","plots/svg/bb3c9debc0cf41cde3b1161617ba0416.svg","26","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,8,8,1,"Neutral","Different shape",20,10
"emily-log-1","76.85.152.163","b23cef8f03bfceb9301ba6cd1045e3fa","26-30","Variant/Nonconforming","Some Undergraduate Courses",1600377745.12917,1600377753.70802,8.57884526252747,"4604ba0f40a6b6d7ae8d56a595045286","plots/svg/b16305f06250ae6820d67eb6397e321f.svg","13","linear","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,4,4,1,"Certain","Different shape",20,4
"emily-log-1","","03f5397105d524e8af0e33e4f39a95a4","31-35","Female","Graduate Degree",1600377743.93965,1600377770.03499,26.0953345298767,"596f3aee603c132e0a756acdae3a3677","plots/svg/411cfc89e5502c4a0ec93de0ad850169.svg","66","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Neutral","Different slope",21,11
"emily-log-1","76.85.152.163","b23cef8f03bfceb9301ba6cd1045e3fa","26-30","Variant/Nonconforming","Some Undergraduate Courses",1600377753.73081,1600377790.88387,37.1530632972717,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,10,0,"Certain","Outlier(s), Other, ** check this plot the range is really funky **",20,20
"emily-log-1","","e27074328b79b452ecdc10c7ed99e6a6","26-30","Female","Graduate Degree",1600377787.56987,1600377814.46055,26.8906853199005,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/52a75b399769bbb9544c1a853bee853e.svg","67","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,12,1,"Certain","Different shape",20,9
"emily-log-1","76.85.152.163","b23cef8f03bfceb9301ba6cd1045e3fa","26-30","Variant/Nonconforming","Some Undergraduate Courses",1600377790.90822,1600377819.21198,28.3037667274475,"7807342e7e9e2b9b26884d7213a726d6","plots/svg/f9485271e46d491848d7d14b6f899371.svg","47","linear","target-M-Lv_null-H-Lv_r0","0","M","H","Lv","Lv",50,19,15,0,"Very Uncertain","Different shape",20,3
"emily-log-1","","03f5397105d524e8af0e33e4f39a95a4","31-35","Female","Graduate Degree",1600377790.7445,1600377819.86911,29.1246089935303,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/52a75b399769bbb9544c1a853bee853e.svg","67","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,12,1,"Uncertain","Different shape, Different slope",21,9
"emily-log-1","76.85.152.163","b23cef8f03bfceb9301ba6cd1045e3fa","26-30","Variant/Nonconforming","Some Undergraduate Courses",1600377875.11743,1600377905.62701,30.5095882415771,"f7ca5c042249457f93d15e4335abe9b2","plots/svg/6d03e6046be9917d705a428206983ce0.svg","25","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,8,16,0,"Very Uncertain","Other, variability",20,3
"emily-log-1","76.85.152.163","b23cef8f03bfceb9301ba6cd1045e3fa","26-30","Variant/Nonconforming","Some Undergraduate Courses",1600377905.66013,1600377917.12464,11.464507818222,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,5,1,"Very Certain","Different shape",20,15
"emily-log-1","","a93abfeb1c52b1c4b72fb112362a72d5","26-30","Male","Graduate Degree",1600377930.64968,1600377998.51354,67.8638670444489,"f7ca5c042249457f93d15e4335abe9b2","plots/svg/bb3c9debc0cf41cde3b1161617ba0416.svg","26","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,8,8,1,"Neutral","Clustering, Outlier(s), Other, ",20,10
"emily-log-1","","a93abfeb1c52b1c4b72fb112362a72d5","26-30","Male","Graduate Degree",1600377998.53484,1600378019.83781,21.3029751777649,"195eecd1bd7203692cc7e897c310df57","plots/svg/0ff8410d375bee02b0162dd3495e8f42.svg","31","linear","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,2,1,"Certain","Outlier(s)",20,17
"emily-log-1","","a93abfeb1c52b1c4b72fb112362a72d5","26-30","Male","Graduate Degree",1600378019.85962,1600378059.08062,39.2209985256195,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,6,0,"Certain","Clustering, Different range",20,15
"emily-log-1","","a93abfeb1c52b1c4b72fb112362a72d5","26-30","Male","Graduate Degree",1600378059.10137,1600378168.54732,109.445948600769,"33d2d102c55eab616f69731f80f59361","plots/svg/21f956564842bf8729fd42c4377c1432.svg","45","linear","target-M-Lv_null-H-Lv_r0","0","M","H","Lv","Lv",50,13,17,0,"Neutral","Different range, Other, ",20,6
"emily-log-1","","a93abfeb1c52b1c4b72fb112362a72d5","26-30","Male","Graduate Degree",1600378168.57184,1600378197.78489,29.2130539417267,"596f3aee603c132e0a756acdae3a3677","plots/svg/411cfc89e5502c4a0ec93de0ad850169.svg","66","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Certain","Different shape, Different slope",20,11
"emily-log-1","","a93abfeb1c52b1c4b72fb112362a72d5","26-30","Male","Graduate Degree",1600378228.09468,1600378250.02799,21.9333157539368,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/52a75b399769bbb9544c1a853bee853e.svg","67","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,4,0,"Certain","Different range",20,9
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049025.12923,1601049109.30572,84.1764931678772,"d86e19ab924146add63407b39c66cb31","plots/svg/be32013fcfbeabc9f7b8f147f3b00292.svg","81","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,18,0,"Neutral","Different range",21,8
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049315.99759,1601049330.5467,14.5491125583649,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Very Certain","Different shape",21,9
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049407.50442,1601049426.52283,19.0184090137482,"38fb20f2d26bd725a35fea36a4586a70","plots/svg/562d6d2d5ec4ef3e86ee0057baa1ae6f.svg","52","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,19,19,1,"Certain","Different slope",21,8
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049458.59961,1601049481.46066,22.8610486984253,"420fb834d5617d3f847b0605cfd35946","plots/svg/a8947a07f684346d2b3264252fc46b40.svg","87","linear","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,4,17,0,"Neutral","Outlier(s)",21,2
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049481.49871,1601049499.7899,18.2911958694458,"420fb834d5617d3f847b0605cfd35946","plots/svg/07a5a20a462f619330b51b9daefeaf8b.svg","88","log","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,4,9,0,"Uncertain","Clustering",21,3
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049517.17377,1601049534.24718,17.0734074115753,"f7ca5c042249457f93d15e4335abe9b2","plots/svg/bb3c9debc0cf41cde3b1161617ba0416.svg","26","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,8,8,1,"Uncertain","Different range",21,10
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049534.26631,1601049548.185,13.9186925888062,"d86e19ab924146add63407b39c66cb31","plots/svg/fbe21ea089adeb46fa00dd26d6fdc488.svg","82","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Very Certain","Different shape",21,9
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049665.4778,1601049693.28308,27.8052806854248,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,10,0,"Very Uncertain","Different slope",21,17
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049693.30254,1601049705.50737,12.2048239707947,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,3,1,"Certain","Different slope",21,20
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049705.52947,1601049740.91608,35.3866062164307,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Very Certain","Outlier(s)",21,11
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397265.48747,1601397365.74611,100.258641004562,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,3,1,"Certain","Different shape",20,10
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397420.60304,1601397446.54283,25.9397928714752,"8866d2e948a219ce7423156fd844bf35","plots/svg/5ef2bb64641079cd0198a7394a4387d7.svg","84","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,10,1,"Certain","Different shape",20,4
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397446.56395,1601397543.35842,96.7944738864899,"d86e19ab924146add63407b39c66cb31","plots/svg/be32013fcfbeabc9f7b8f147f3b00292.svg","81","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,1,0,"Uncertain","Clustering, Different range",20,8
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397843.7022,1601397864.65679,20.9545967578888,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Neutral","Different range, Different slope, Outlier(s)",20,11
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397864.67605,1601397905.77863,41.1025819778442,"6edb2be2882a4c027079809626ce83d7","plots/svg/41108eadd0a4311eb9c7e0c82d1c22db.svg","10","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,9,9,1,"Neutral","Different shape, Different slope",20,2
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397973.58281,1601398023.33809,49.7552742958069,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,14,0,"Very Uncertain","Clustering, Outlier(s)",20,20
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601398094.29181,1601398151.08306,56.791243314743,"525dba41da083cabca7271194c5feebb","plots/svg/d7a05d4d670474a6ce665700bb520f41.svg","62","log","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,1,0,"Very Uncertain","Clustering, Different shape",20,5
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601398265.84414,1601398289.98292,24.1387851238251,"525dba41da083cabca7271194c5feebb","plots/svg/d14c5b921b83c8f3f548e7989e470328.svg","61","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,1,0,"Very Uncertain","Clustering",20,4
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601401912.16489,1601402038.76489,126.600002288818,"7807342e7e9e2b9b26884d7213a726d6","plots/svg/f9485271e46d491848d7d14b6f899371.svg","47","linear","target-M-Lv_null-H-Lv_r0","0","M","H","Lv","Lv",50,19,11,0,"Neutral","Different shape",20,3
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402038.80451,1601402068.94023,30.1357169151306,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/52a75b399769bbb9544c1a853bee853e.svg","67","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,12,1,"Certain","Different shape",20,9
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402368.22092,1601402391.6163,23.3953783512115,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/50b8ca29ad5f9080f7237965276b5734.svg","28","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,4,1,"Very Certain","Different shape",20,7
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402391.63513,1601402448.925,57.289865732193,"525dba41da083cabca7271194c5feebb","plots/svg/d7a05d4d670474a6ce665700bb520f41.svg","62","log","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,16,1,"Neutral","Different shape",20,5
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402539.61272,1601402557.70614,18.0934207439423,"596f3aee603c132e0a756acdae3a3677","plots/svg/411cfc89e5502c4a0ec93de0ad850169.svg","66","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Very Certain","Different shape",20,11
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402557.72683,1601402599.37064,41.6438066959381,"d86e19ab924146add63407b39c66cb31","plots/svg/be32013fcfbeabc9f7b8f147f3b00292.svg","81","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Certain","Clustering",20,8
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402598.1945,1601402626.98325,28.7887432575226,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,19,0,"Neutral","Different slope",20,17
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402627.00107,1601402657.49926,30.4981882572174,"793f75b2b44b44580cc4011d709d2660","plots/svg/46d953f3cdd6b2b1ba102306c3b44803.svg","63","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,9,11,0,"Neutral","Clustering",20,5
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402599.38654,1601402660.60614,61.2196011543274,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,19,0,"Uncertain","Different slope",20,17
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402657.51939,1601402677.30804,19.7886426448822,"530b0e75e0159cb73a662d174f128a8f","plots/svg/d8f0e9e7ad3bb85a35b66595afe99008.svg","30","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,1,1,1,"Very Certain","Different shape, Different slope",20,13
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402677.32913,1601402692.51509,15.1859588623047,"4604ba0f40a6b6d7ae8d56a595045286","plots/svg/b481bbcfd0ead1e83c376c838fdc8e43.svg","14","log","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,4,4,1,"Very Certain","Different shape",20,5
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402660.62817,1601402703.63751,43.0093424320221,"525dba41da083cabca7271194c5feebb","plots/svg/d14c5b921b83c8f3f548e7989e470328.svg","61","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,16,1,"Very Certain","Different slope",20,4
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402703.66139,1601402720.29964,16.6382477283478,"8866d2e948a219ce7423156fd844bf35","plots/svg/5ef2bb64641079cd0198a7394a4387d7.svg","84","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,10,1,"Very Certain","Different shape",20,4
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402720.32016,1601402736.55232,16.2321610450745,"530b0e75e0159cb73a662d174f128a8f","plots/svg/d8f0e9e7ad3bb85a35b66595afe99008.svg","30","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,1,1,1,"Very Certain","Different shape",20,13
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402738.7239,1601402790.68471,51.9608061313629,"793f75b2b44b44580cc4011d709d2660","plots/svg/731a234dd056904f2e497a762666d7ac.svg","64","log","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,9,9,1,"Very Uncertain","Clustering",20,2
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402736.57036,1601402805.43625,68.8658950328827,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,3,1,"Certain","Different shape",20,10
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402790.70391,1601402815.15424,24.4503269195557,"195eecd1bd7203692cc7e897c310df57","plots/svg/0ff8410d375bee02b0162dd3495e8f42.svg","31","linear","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,2,1,"Very Certain","Different shape, Different slope, Outlier(s)",20,17
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402822.1268,1601402850.19099,28.0641920566559,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,2,0,"Neutral","Outlier(s)",20,20
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402836.67254,1601402875.14296,38.4704146385193,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/b19d869ea42c9da90b95bfb88880a4ba.svg","72","log","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,11,0,"Neutral","Clustering",20,13
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402874.19522,1601402901.56584,27.3706176280975,"195eecd1bd7203692cc7e897c310df57","plots/svg/0ff8410d375bee02b0162dd3495e8f42.svg","31","linear","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,2,1,"Very Certain","Different slope, Outlier(s)",20,17
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402875.16396,1601402932.32936,57.1653990745544,"7807342e7e9e2b9b26884d7213a726d6","plots/svg/f9485271e46d491848d7d14b6f899371.svg","47","linear","target-M-Lv_null-H-Lv_r0","0","M","H","Lv","Lv",50,19,10,0,"Neutral","Clustering",20,3
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402901.58634,1601402995.5699,93.9835538864136,"7807342e7e9e2b9b26884d7213a726d6","plots/svg/6a71861d2367c40b784793863df4e042.svg","48","log","target-M-Lv_null-H-Lv_r0","0","M","H","Lv","Lv",50,19,12,0,"Very Uncertain","Different slope",20,2
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601403015.75223,1601403061.57088,45.8186509609222,"53b8c6d636469d3e51d408f72133f6ea","plots/svg/0e69f91a7480977f84ed5e3ed723d1dc.svg","69","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,20,6,0,"Neutral","Different range",20,1
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601403094.05043,1601403125.69603,31.6456015110016,"f7ca5c042249457f93d15e4335abe9b2","plots/svg/bb3c9debc0cf41cde3b1161617ba0416.svg","26","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,8,8,1,"Very Certain","Different shape, Different slope",20,10
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601403125.71585,1601403139.76179,14.0459444522858,"2115b8c6d1c8d64bf391619cff55d534","plots/svg/33ba900468d4bc5812cbb7a6e87f053c.svg","15","linear","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,10,10,1,"Very Certain","Different shape, Different slope",20,3
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601403139.78216,1601403162.22543,22.4432752132416,"33d2d102c55eab616f69731f80f59361","plots/svg/32a661921be0592163322a27fffb0d7f.svg","46","log","target-M-Lv_null-H-Lv_r0","0","M","H","Lv","Lv",50,13,13,1,"Certain","Different shape, Different slope",20,7
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601427954.19806,1601427995.24881,41.0507471561432,"596f3aee603c132e0a756acdae3a3677","plots/svg/411cfc89e5502c4a0ec93de0ad850169.svg","66","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Uncertain","Different shape",21,11
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601428014.98815,1601428049.99993,35.0117790699005,"6edb2be2882a4c027079809626ce83d7","plots/svg/41108eadd0a4311eb9c7e0c82d1c22db.svg","10","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,9,9,1,"Certain","Different shape",21,2
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601428050.01907,1601428144.32209,94.3030209541321,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,3,1,"Certain","Different shape",21,20
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601428144.34006,1601428457.31646,312.976399898529,"4604ba0f40a6b6d7ae8d56a595045286","plots/svg/b16305f06250ae6820d67eb6397e321f.svg","13","linear","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,4,4,1,"Neutral","Different slope",21,4
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601428457.34158,1601428707.77575,250.434171438217,"cf621070be1f4481228a7de31e9e9a5f","plots/svg/1f0c085e1e37e13eb6200dc42da30060.svg","86","log","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,3,5,0,"Certain","Outlier(s)",21,7
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601430521.24407,1601430541.47256,20.2284893989563,"8866d2e948a219ce7423156fd844bf35","plots/svg/5ef2bb64641079cd0198a7394a4387d7.svg","84","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,10,1,"Certain","Different shape",21,4
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601430541.50171,1601430569.50584,28.0041279792786,"4604ba0f40a6b6d7ae8d56a595045286","plots/svg/b481bbcfd0ead1e83c376c838fdc8e43.svg","14","log","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,4,4,1,"Certain","Different shape",21,5
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601430569.52576,1601430594.50603,24.9802663326263,"cf621070be1f4481228a7de31e9e9a5f","plots/svg/510fa028a59619e7c4223a77fcd11481.svg","85","linear","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,3,3,1,"Neutral","Different slope",21,15
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601430614.62341,1601430729.21869,114.595282793045,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/52a75b399769bbb9544c1a853bee853e.svg","67","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,3,0,"Uncertain","Different range",21,9
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601430729.23634,1601430911.60566,182.36931681633,"8866d2e948a219ce7423156fd844bf35","plots/svg/648f64f839d83bc511b2abb52be0766d.svg","83","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,18,0,"Certain","Different range",21,6
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601430911.6261,1601430951.24216,39.6160528659821,"793f75b2b44b44580cc4011d709d2660","plots/svg/731a234dd056904f2e497a762666d7ac.svg","64","log","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,9,8,0,"Neutral","Different range",21,2
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601430987.48128,1601431011.53483,24.0535542964935,"793f75b2b44b44580cc4011d709d2660","plots/svg/46d953f3cdd6b2b1ba102306c3b44803.svg","63","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,9,15,0,"Certain","Different range",21,5
"emily-log-1","","219124101e111f84c4e3c19502eb58a2","26-30","Male","Some Undergraduate Courses",1601431028.54315,1601431054.7627,26.2195568084717,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,5,0,"Certain","Different shape",21,11
