"description","ip_address","nick_name","age","gender","academic_study","start_time","end_time","run_time","data_name","pic_name","pic_id","test_param","param_value","rorschach","target_curvature","null_curvature","target_variability","null_variability","sample_size","obs_plot_location","response_no","correct","conf_level","choice_reason","participant_count","plot_count"
"emily-log-1","","a93abfeb1c52b1c4b72fb112362a72d5","26-30","Male","Graduate Degree",1600378228.09468,1600378250.02799,21.9333157539368,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/52a75b399769bbb9544c1a853bee853e.svg","67","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,4,0,"Certain","Different range",20,9
"emily-log-1","","a93abfeb1c52b1c4b72fb112362a72d5","26-30","Male","Graduate Degree",1600378250.0545,1600378284.25126,34.1967589855194,"5d42cd104e422186b9c3f6f82ef917d4","plots/svg/3848f59998a956dd19013d68de760221.svg","7","linear","target-E-Lv_null-E-Hv_r0","0","E","E","Lv","Hv",50,14,19,0,"Neutral","Different shape, Different slope",20,23
"emily-log-1","","bdf765335f99247dc8ee8a2792eeee72","46-50","Male","Graduate Degree",1600378286.43105,1600378339.84085,53.409805059433,"cf621070be1f4481228a7de31e9e9a5f","plots/svg/510fa028a59619e7c4223a77fcd11481.svg","85","linear","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,3,10,0,"Neutral","Clustering",1,15
"emily-log-1","","164b58b95c336a95e04a445d98997a92","46-50","Female","Graduate Degree",1600380967.6604,1600381052.96906,85.308660030365,"cf621070be1f4481228a7de31e9e9a5f","plots/svg/510fa028a59619e7c4223a77fcd11481.svg","85","linear","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,3,18,0,"Certain","Different range, Different shape, Different slope",2,15
"emily-log-1","","164b58b95c336a95e04a445d98997a92","46-50","Female","Graduate Degree",1600381052.98728,1600381107.52318,54.5359010696411,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,4,1,"Neutral","Different range, Different shape, Different slope",2,17
"emily-log-1","","aaf98ec39ee2ac0c0e18768f71fcc131","46-50","Female","Graduate Degree",1600381485.41765,1600381498.86688,13.4492268562317,"cf621070be1f4481228a7de31e9e9a5f","plots/svg/510fa028a59619e7c4223a77fcd11481.svg","85","linear","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,3,18,0,"Very Certain","Different range, Different shape, Different slope",6,15
"emily-log-1","","aaf98ec39ee2ac0c0e18768f71fcc131","46-50","Female","Graduate Degree",1600381498.88414,1600381533.99113,35.1069896221161,"a9834bd5e6e062a8685b6affc982339b","plots/svg/7ecbb98ca66cd5b7ae91e89eac490829.svg","59","linear","target-M-Hv_null-M-Hv_r1","1","M","M","Hv","Hv",50,12,18,0,"Uncertain","Different range, Different shape, Different slope",6,3
"emily-log-1","","aaf98ec39ee2ac0c0e18768f71fcc131","46-50","Female","Graduate Degree",1600381498.88414,1600381533.99113,35.1069896221161,"a9834bd5e6e062a8685b6affc982339b","plots/svg/7ecbb98ca66cd5b7ae91e89eac490829.svg","59","linear","target-M-Hv_null-M-Hv_r1","1","M","M","Hv","Hv",50,12,12,1,"Uncertain","Different range, Different shape, Different slope",6,3
"emily-log-1","","aaf98ec39ee2ac0c0e18768f71fcc131","46-50","Female","Graduate Degree",1600381498.88414,1600381533.99113,35.1069896221161,"a9834bd5e6e062a8685b6affc982339b","plots/svg/7ecbb98ca66cd5b7ae91e89eac490829.svg","59","linear","target-M-Hv_null-M-Hv_r1","1","M","M","Hv","Hv",50,12,9,0,"Uncertain","Different range, Different shape, Different slope",6,3
"emily-log-1","","aaf98ec39ee2ac0c0e18768f71fcc131","46-50","Female","Graduate Degree",1600381534.01124,1600381671.203,137.191758155823,"793f75b2b44b44580cc4011d709d2660","plots/svg/46d953f3cdd6b2b1ba102306c3b44803.svg","63","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,9,3,0,"Neutral","Clustering",6,5
"emily-log-1","","aaf98ec39ee2ac0c0e18768f71fcc131","46-50","Female","Graduate Degree",1600381534.01124,1600381671.203,137.191758155823,"793f75b2b44b44580cc4011d709d2660","plots/svg/46d953f3cdd6b2b1ba102306c3b44803.svg","63","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,9,13,0,"Neutral","Clustering",6,5
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049025.12923,1601049109.30572,84.1764931678772,"d86e19ab924146add63407b39c66cb31","plots/svg/be32013fcfbeabc9f7b8f147f3b00292.svg","81","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,18,0,"Neutral","Different range",21,8
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049109.34831,1601049142.33142,32.9831125736237,"3c1f07d93ca68b4af9d77aeba87e98c6","plots/svg/327ea8fb1ca670ed56c1760d68018eec.svg","5","linear","target-E-Lv_null-E-Hv_r0","0","E","E","Lv","Hv",50,15,6,0,"Neutral","Different slope",21,2
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049142.34745,1601049291.62317,149.275727748871,"4c229b0e5d67ebaaa08dec472af4ef28","plots/svg/799e09fd6b9aa36d02e519f5d7796321.svg","96","log","target-H-Hv_null-H-Hv_r1","1","H","H","Hv","Hv",50,11,5,0,"Neutral","Different range",21,3
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049142.34745,1601049291.62317,149.275727748871,"4c229b0e5d67ebaaa08dec472af4ef28","plots/svg/799e09fd6b9aa36d02e519f5d7796321.svg","96","log","target-H-Hv_null-H-Hv_r1","1","H","H","Hv","Hv",50,11,3,0,"Neutral","Different range",21,3
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049291.64376,1601049315.97043,24.3266711235046,"a229f874d7cbbc5608a1eaf9c4ddf863","plots/svg/fd45f282cc68bc43d4fff95897ad0a13.svg","91","linear","target-H-Hv_null-H-Lv_r0","0","H","H","Hv","Lv",50,10,10,1,"Very Certain","Different range",21,4
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049315.99759,1601049330.5467,14.5491125583649,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Very Certain","Different shape",21,9
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049330.56414,1601049352.94834,22.384197473526,"5d42cd104e422186b9c3f6f82ef917d4","plots/svg/1a1ccb72aa30c3bc64e6201740c8a9d8.svg","8","log","target-E-Lv_null-E-Hv_r0","0","E","E","Lv","Hv",50,14,11,0,"Certain","Different range",21,6
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049352.97173,1601049407.47998,54.5082542896271,"57b66634310b67c9a7302b91f2728940","plots/svg/7e0ee36a71ea1065a1ca98186613fa7d.svg","78","log","target-H-Lv_null-H-Hv_r0","0","H","H","Lv","Hv",50,16,20,0,"Neutral","Other, there is a gap in the points. There is a jump up after the gap",21,3
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049407.50442,1601049426.52283,19.0184090137482,"38fb20f2d26bd725a35fea36a4586a70","plots/svg/562d6d2d5ec4ef3e86ee0057baa1ae6f.svg","52","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,19,19,1,"Certain","Different slope",21,8
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049426.54354,1601049458.579,32.0354597568512,"4c229b0e5d67ebaaa08dec472af4ef28","plots/svg/809c02844782411b9026f56d69759f65.svg","95","linear","target-H-Hv_null-H-Hv_r1","1","H","H","Hv","Hv",50,11,6,0,"Very Uncertain","Different range",21,8
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049458.59961,1601049481.46066,22.8610486984253,"420fb834d5617d3f847b0605cfd35946","plots/svg/a8947a07f684346d2b3264252fc46b40.svg","87","linear","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,4,17,0,"Neutral","Outlier(s)",21,2
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049481.49871,1601049499.7899,18.2911958694458,"420fb834d5617d3f847b0605cfd35946","plots/svg/07a5a20a462f619330b51b9daefeaf8b.svg","88","log","target-H-Hv_null-M-Hv_r0","0","H","M","Hv","Hv",50,4,9,0,"Uncertain","Clustering",21,3
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049499.8096,1601049517.15463,17.3450288772583,"e3874f0bfcd72b5524e511378a35e0de","plots/svg/dcfc2e1b4133f9014fae17549da5844c.svg","19","linear","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,2,2,1,"Certain","Outlier(s)",21,12
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049517.17377,1601049534.24718,17.0734074115753,"f7ca5c042249457f93d15e4335abe9b2","plots/svg/bb3c9debc0cf41cde3b1161617ba0416.svg","26","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,8,8,1,"Uncertain","Different range",21,10
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049534.26631,1601049548.185,13.9186925888062,"d86e19ab924146add63407b39c66cb31","plots/svg/fbe21ea089adeb46fa00dd26d6fdc488.svg","82","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Very Certain","Different shape",21,9
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049548.20423,1601049610.71656,62.5123329162598,"57b66634310b67c9a7302b91f2728940","plots/svg/ae01c658e46042d6f5ce5e9ea4490c9f.svg","77","linear","target-H-Lv_null-H-Hv_r0","0","H","H","Lv","Hv",50,16,17,0,"Uncertain","Outlier(s)",21,2
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049610.73663,1601049631.83004,21.0934062004089,"a229f874d7cbbc5608a1eaf9c4ddf863","plots/svg/951e0a9f9655f3e6352d4e71484430c6.svg","92","log","target-H-Hv_null-H-Lv_r0","0","H","H","Hv","Lv",50,10,10,1,"Neutral","Other, Very Spread out",21,11
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049631.85086,1601049665.45999,33.6091377735138,"e19465078b0954da568f52078c0887df","plots/svg/3c39d42b53d37873d93fc4d5fdaa0e22.svg","18","log","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,19,16,0,"Very Uncertain","Different range",21,4
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049665.4778,1601049693.28308,27.8052806854248,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,10,0,"Very Uncertain","Different slope",21,17
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049693.30254,1601049705.50737,12.2048239707947,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,3,1,"Certain","Different slope",21,20
"emily-log-1","","cd8c8084917d5019d59507f9a34a793e","19-25","Female","Some Graduate Courses",1601049705.52947,1601049740.91608,35.3866062164307,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Very Certain","Outlier(s)",21,11
"emily-log-1","","f888d3f2f5cfa921961b9d39155813a1","19-25","Male","Graduate Degree",1601331096.16256,1601331205.2889,109.126341819763,"4e21c8f55ea7c481c769534879233b5e","plots/svg/537507def82aa944ba585b8d0b1abd63.svg","74","log","target-H-Lv_null-H-Lv_r1","1","H","H","Lv","Lv",50,3,14,0,"Certain","Clustering",1,2
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397046.39971,1601397265.437,219.0372838974,"4cf045e85f1ddf1ee3c02e8534b65021","plots/svg/c3fba20957b0c3ab60b0a94106fe4521.svg","56","log","target-M-Hv_null-M-Lv_r0","0","M","M","Hv","Lv",50,10,15,0,"Very Uncertain","Clustering, Different shape",20,14
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397265.48747,1601397365.74611,100.258641004562,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,3,1,"Certain","Different shape",20,10
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397365.76282,1601397420.58285,54.8200328350067,"1507a4e388e2284573ce2b5737347550","plots/svg/96a785cff3b6def0ddd590174b9c9df9.svg","44","log","target-M-Lv_null-M-Hv_r0","0","M","M","Lv","Hv",50,8,9,0,"Neutral","Clustering",20,10
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397420.60304,1601397446.54283,25.9397928714752,"8866d2e948a219ce7423156fd844bf35","plots/svg/5ef2bb64641079cd0198a7394a4387d7.svg","84","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,10,1,"Certain","Different shape",20,4
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397446.56395,1601397543.35842,96.7944738864899,"d86e19ab924146add63407b39c66cb31","plots/svg/be32013fcfbeabc9f7b8f147f3b00292.svg","81","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,1,0,"Uncertain","Clustering, Different range",20,8
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397543.37715,1601397605.54826,62.1711146831512,"eb04345a625e6f44cea5d39f4fcd46da","plots/svg/e2a0ead4428328bed44a6a63ee8a31a6.svg","80","log","target-H-Lv_null-H-Hv_r0","0","H","H","Lv","Hv",50,12,3,0,"Uncertain","Clustering, Different range",20,5
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397605.57029,1601397639.09267,33.5223824977875,"11b573ccb9a8422c10671afd550351dd","plots/svg/0df712a7de2e313c7d9feb3c7b762357.svg","76","log","target-H-Lv_null-H-Lv_r1","1","H","H","Lv","Lv",50,18,15,0,"Uncertain","Clustering",20,2
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397639.11329,1601397683.09989,43.9865975379944,"11b573ccb9a8422c10671afd550351dd","plots/svg/23c739f8078ccde2c442b4ab625752c2.svg","75","linear","target-H-Lv_null-H-Lv_r1","1","H","H","Lv","Lv",50,18,10,0,"Very Uncertain","Clustering",20,1
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397683.11871,1601397744.33511,61.2164015769958,"b6b2e76b565ccda06e3ff366b9065838","plots/svg/23c9daca0ddec7c919494588156f1909.svg","41","linear","target-M-Lv_null-M-Hv_r0","0","M","M","Lv","Hv",50,7,12,0,"Very Uncertain","Clustering",20,10
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397744.35499,1601397843.68207,99.3270823955536,"eb04345a625e6f44cea5d39f4fcd46da","plots/svg/816ea4951cdbf4cff3f793bd38e57591.svg","79","linear","target-H-Lv_null-H-Hv_r0","0","H","H","Lv","Hv",50,12,17,0,"Uncertain","Clustering, Different range",20,7
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397843.7022,1601397864.65679,20.9545967578888,"e75420e156fe51b476ce474217afd48b","plots/svg/8d31344aa587c0725561ff46689c491b.svg","11","linear","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Neutral","Different range, Different slope, Outlier(s)",20,11
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397864.67605,1601397905.77863,41.1025819778442,"6edb2be2882a4c027079809626ce83d7","plots/svg/41108eadd0a4311eb9c7e0c82d1c22db.svg","10","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,9,9,1,"Neutral","Different shape, Different slope",20,2
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397905.79657,1601397951.86327,46.0666971206665,"e19465078b0954da568f52078c0887df","plots/svg/f67f96ab4e4d6268f7eecce9fdd5f2bb.svg","17","linear","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,19,16,0,"Very Uncertain","Outlier(s)",20,3
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397951.88283,1601397973.5633,21.6804625988007,"e19465078b0954da568f52078c0887df","plots/svg/3c39d42b53d37873d93fc4d5fdaa0e22.svg","18","log","target-E-Hv_null-E-Lv_r0","0","E","E","Hv","Lv",50,19,2,0,"Very Uncertain","Different shape, Different slope",20,4
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601397973.58281,1601398023.33809,49.7552742958069,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,14,0,"Very Uncertain","Clustering, Outlier(s)",20,20
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601398023.36085,1601398094.2738,70.9129543304443,"c94cfad4d7b6ebdb9c5e3eaddaf298cc","plots/svg/c76f3a71b545d4dd204ba68c776eed96.svg","53","linear","target-M-Hv_null-M-Lv_r0","0","M","M","Hv","Lv",50,12,1,0,"Uncertain","Clustering, Different slope",20,11
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601398094.29181,1601398151.08306,56.791243314743,"525dba41da083cabca7271194c5feebb","plots/svg/d7a05d4d670474a6ce665700bb520f41.svg","62","log","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,1,0,"Very Uncertain","Clustering, Different shape",20,5
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601398151.10288,1601398265.82575,114.722866773605,"e0429f830b75714190ff786bba9e999b","plots/svg/d856aee96b19ca683b0b65646639c34f.svg","89","linear","target-H-Hv_null-H-Lv_r0","0","H","H","Hv","Lv",50,11,13,0,"Very Uncertain","Different range",20,11
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601398265.84414,1601398289.98292,24.1387851238251,"525dba41da083cabca7271194c5feebb","plots/svg/d14c5b921b83c8f3f548e7989e470328.svg","61","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,1,0,"Very Uncertain","Clustering",20,4
"emily-log-1","","1f6087f03e0a50efb5f4a082da7efad1","26-30","Female","Graduate Degree",1601398290.00226,1601398318.18398,28.1817200183868,"a229f874d7cbbc5608a1eaf9c4ddf863","plots/svg/951e0a9f9655f3e6352d4e71484430c6.svg","92","log","target-H-Hv_null-H-Lv_r0","0","H","H","Hv","Lv",50,10,2,0,"Neutral","Clustering, Different range",20,11
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601401912.16489,1601402038.76489,126.600002288818,"7807342e7e9e2b9b26884d7213a726d6","plots/svg/f9485271e46d491848d7d14b6f899371.svg","47","linear","target-M-Lv_null-H-Lv_r0","0","M","H","Lv","Lv",50,19,11,0,"Neutral","Different shape",20,3
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402038.80451,1601402068.94023,30.1357169151306,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/52a75b399769bbb9544c1a853bee853e.svg","67","linear","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,12,1,"Certain","Different shape",20,9
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402068.95754,1601402223.10372,154.146179676056,"a229f874d7cbbc5608a1eaf9c4ddf863","plots/svg/951e0a9f9655f3e6352d4e71484430c6.svg","92","log","target-H-Hv_null-H-Lv_r0","0","H","H","Hv","Lv",50,10,15,0,"Very Uncertain","Clustering",20,11
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402223.12334,1601402337.3339,114.210556268692,"eb04345a625e6f44cea5d39f4fcd46da","plots/svg/816ea4951cdbf4cff3f793bd38e57591.svg","79","linear","target-H-Lv_null-H-Hv_r0","0","H","H","Lv","Hv",50,12,16,0,"Very Uncertain","Clustering",20,7
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402337.35481,1601402368.19754,30.8427267074585,"35e585f9f960ee9ab0c477e886f14c94","plots/svg/0ee5b9c5b55ca315de875b64204c1d00.svg","4","log","target-E-Lv_null-E-Lv_r1","1","E","E","Lv","Lv",50,14,4,0,"Certain","Different range",20,3
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402368.22092,1601402391.6163,23.3953783512115,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/50b8ca29ad5f9080f7237965276b5734.svg","28","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,4,1,"Very Certain","Different shape",20,7
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402391.63513,1601402448.925,57.289865732193,"525dba41da083cabca7271194c5feebb","plots/svg/d7a05d4d670474a6ce665700bb520f41.svg","62","log","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,16,1,"Neutral","Different shape",20,5
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402448.94368,1601402539.59538,90.6516952514648,"e0429f830b75714190ff786bba9e999b","plots/svg/d856aee96b19ca683b0b65646639c34f.svg","89","linear","target-H-Hv_null-H-Lv_r0","0","H","H","Hv","Lv",50,11,5,0,"Uncertain","Different slope",20,11
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402477.7184,1601402546.04149,68.3230812549591,"1507a4e388e2284573ce2b5737347550","plots/svg/96a785cff3b6def0ddd590174b9c9df9.svg","44","log","target-M-Lv_null-M-Hv_r0","0","M","M","Lv","Hv",50,8,2,0,"Uncertain","Clustering, Outlier(s)",20,10
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402539.61272,1601402557.70614,18.0934207439423,"596f3aee603c132e0a756acdae3a3677","plots/svg/411cfc89e5502c4a0ec93de0ad850169.svg","66","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,2,2,1,"Very Certain","Different shape",20,11
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402546.05775,1601402598.16917,52.1114232540131,"5d42cd104e422186b9c3f6f82ef917d4","plots/svg/3848f59998a956dd19013d68de760221.svg","7","linear","target-E-Lv_null-E-Hv_r0","0","E","E","Lv","Hv",50,14,8,0,"Neutral","Different slope",20,23
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402557.72683,1601402599.37064,41.6438066959381,"d86e19ab924146add63407b39c66cb31","plots/svg/be32013fcfbeabc9f7b8f147f3b00292.svg","81","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Certain","Clustering",20,8
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402598.1945,1601402626.98325,28.7887432575226,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,19,0,"Neutral","Different slope",20,17
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402627.00107,1601402657.49926,30.4981882572174,"793f75b2b44b44580cc4011d709d2660","plots/svg/46d953f3cdd6b2b1ba102306c3b44803.svg","63","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,9,11,0,"Neutral","Clustering",20,5
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402599.38654,1601402660.60614,61.2196011543274,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,19,0,"Uncertain","Different slope",20,17
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402657.51939,1601402677.30804,19.7886426448822,"530b0e75e0159cb73a662d174f128a8f","plots/svg/d8f0e9e7ad3bb85a35b66595afe99008.svg","30","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,1,1,1,"Very Certain","Different shape, Different slope",20,13
"emily-log-1","","8ed5897c59e7fc85099ac266afe2aaab","26-30","Male","Graduate Degree",1601402677.32913,1601402692.51509,15.1859588623047,"4604ba0f40a6b6d7ae8d56a595045286","plots/svg/b481bbcfd0ead1e83c376c838fdc8e43.svg","14","log","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,4,4,1,"Very Certain","Different shape",20,5
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402660.62817,1601402703.63751,43.0093424320221,"525dba41da083cabca7271194c5feebb","plots/svg/d14c5b921b83c8f3f548e7989e470328.svg","61","linear","target-M-Hv_null-H-Hv_r0","0","M","H","Hv","Hv",50,16,16,1,"Very Certain","Different slope",20,4
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402703.66139,1601402720.29964,16.6382477283478,"8866d2e948a219ce7423156fd844bf35","plots/svg/5ef2bb64641079cd0198a7394a4387d7.svg","84","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,10,1,"Very Certain","Different shape",20,4
"emily-log-1","","fd0f9a3514465eb2450e4c0eb0bb468c","26-30","Female","Graduate Degree",1601402720.32016,1601402736.55232,16.2321610450745,"530b0e75e0159cb73a662d174f128a8f","plots/svg/d8f0e9e7ad3bb85a35b66595afe99008.svg","30","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,1,1,1,"Very Certain","Different shape",20,13
